Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Time To Plate (sec) with Man on First,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Top 6,6,2,0,1,'0-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Mitsuki Fukuda,Victor Payano,R,L,Offspeed,Ball,,,000,-1.394795374,0.03170152031,
Top 6,6,2,1,1,'1-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Mitsuki Fukuda,Victor Payano,R,L,Offspeed,Foul,,,000,-0.4740721912,-0.1458194485,
Top 6,6,2,1,2,'1-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Mitsuki Fukuda,Victor Payano,R,L,Fastball,Foul,,,000,-1.09969179,0.2886397646,
Top 6,6,2,1,2,'1-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Mitsuki Fukuda,Victor Payano,R,L,Offspeed,Single,Ground Ball,Pull,000,-0.792784062,0.1905360713,
Top 6,6,2,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Tim Wagner,Victor Payano,R,L,Offspeed,Ball,,,010,0.8716001525,-0.1738490751,
Top 6,6,2,1,0,'1-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Tim Wagner,Victor Payano,R,L,Fastball,Called Strike,,,010,0.8716001525,0.07841756473,
Top 6,6,2,1,1,'1-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Tim Wagner,Victor Payano,R,L,Offspeed,Ball,,,010,1.048662303,-0.2299083284,
Top 6,6,2,2,1,'2-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Tim Wagner,Victor Payano,R,L,Fastball,Foul,,,010,-0.8872172089,0.5362348,
Top 6,6,2,2,2,'2-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Tim Wagner,Victor Payano,R,L,Fastball,Ball,,,010,1.296549314,0.01768670699,
Top 6,6,2,3,2,'3-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Tim Wagner,Victor Payano,R,L,Fastball,Strikeout Swinging,,,010,-1.20592908,0.7184273732,
Bottom 6,6,0,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Fastball,Ball,,,000,-1.217733223,0.8632471109,
Bottom 6,6,0,1,0,'1-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Fastball,Called Strike,,,000,-0.2852058973,0.6670397244,
